1.4000000000E+03	6.6285839383E+01	
1.4010000000E+03	6.6345976732E+01	
1.4020000000E+03	6.6406200962E+01	
1.4030000000E+03	6.6466503275E+01	
1.4040000000E+03	6.6526892723E+01	
1.4050000000E+03	6.6587362353E+01	
1.4060000000E+03	6.6647920765E+01	
1.4070000000E+03	6.6708557724E+01	
1.4080000000E+03	6.6769282401E+01	
1.4090000000E+03	6.6830092141E+01	
1.4100000000E+03	6.6890977907E+01	
1.4110000000E+03	6.6951961019E+01	
1.4120000000E+03	6.7013014061E+01	
1.4130000000E+03	6.7074167080E+01	
1.4140000000E+03	6.7135391582E+01	
1.4150000000E+03	6.7196704828E+01	
1.4160000000E+03	6.7258106980E+01	
1.4170000000E+03	6.7319598186E+01	
1.4180000000E+03	6.7381172191E+01	
1.4190000000E+03	6.7442827156E+01	
1.4200000000E+03	6.7504571626E+01	
1.4210000000E+03	6.7566396263E+01	
1.4220000000E+03	6.7628311205E+01	
1.4230000000E+03	6.7690310258E+01	
1.4240000000E+03	6.7752399420E+01	
1.4250000000E+03	6.7814578842E+01	
1.4260000000E+03	6.7876839045E+01	
1.4270000000E+03	6.7939183490E+01	
1.4280000000E+03	6.8001619791E+01	
1.4290000000E+03	6.8064146965E+01	
1.4300000000E+03	6.8126755400E+01	
1.4310000000E+03	6.8189457730E+01	
1.4320000000E+03	6.8252233787E+01	
1.4330000000E+03	6.8315111176E+01	
1.4340000000E+03	6.8378070303E+01	
1.4350000000E+03	6.8441121189E+01	
1.4360000000E+03	6.8504262077E+01	
1.4370000000E+03	6.8567492185E+01	
1.4380000000E+03	6.8630804519E+01	
1.4390000000E+03	6.8694209236E+01	
1.4400000000E+03	6.8757695623E+01	
1.4410000000E+03	6.8821280938E+01	
1.4420000000E+03	6.8884948974E+01	
1.4430000000E+03	6.8948710022E+01	
1.4440000000E+03	6.9012564247E+01	
1.4450000000E+03	6.9076508629E+01	
1.4460000000E+03	6.9140534938E+01	
1.4470000000E+03	6.9204654895E+01	
1.4480000000E+03	6.9268868667E+01	
1.4490000000E+03	6.9333165971E+01	
1.4500000000E+03	6.9397563577E+01	
1.4510000000E+03	6.9462045027E+01	
1.4520000000E+03	6.9526620934E+01	
1.4530000000E+03	6.9591280907E+01	
1.4540000000E+03	6.9656035644E+01	
1.4550000000E+03	6.9720891820E+01	
1.4560000000E+03	6.9785832488E+01	
1.4570000000E+03	6.9850857721E+01	
1.4580000000E+03	6.9915978335E+01	
1.4590000000E+03	6.9981196071E+01	
1.4600000000E+03	7.0046504119E+01	
1.4610000000E+03	7.0111908093E+01	
1.4620000000E+03	7.0177397283E+01	
1.4630000000E+03	7.0242980036E+01	
1.4640000000E+03	7.0308658147E+01	
1.4650000000E+03	7.0374432849E+01	
1.4660000000E+03	7.0440293277E+01	
1.4670000000E+03	7.0506261643E+01	
1.4680000000E+03	7.0572300987E+01	
1.4690000000E+03	7.0638449130E+01	
1.4700000000E+03	7.0704689106E+01	
1.4710000000E+03	7.0771021045E+01	
1.4720000000E+03	7.0837450695E+01	
1.4730000000E+03	7.0903974554E+01	
1.4740000000E+03	7.0970591329E+01	
1.4750000000E+03	7.1037306356E+01	
1.4760000000E+03	7.1104114095E+01	
1.4770000000E+03	7.1171014681E+01	
1.4780000000E+03	7.1238012148E+01	
1.4790000000E+03	7.1305107445E+01	
1.4800000000E+03	7.1372296058E+01	
1.4810000000E+03	7.1439583924E+01	
1.4820000000E+03	7.1506963972E+01	
1.4830000000E+03	7.1574442359E+01	
1.4840000000E+03	7.1642014684E+01	
1.4850000000E+03	7.1709686949E+01	
1.4860000000E+03	7.1777453437E+01	
1.4870000000E+03	7.1845317809E+01	
1.4880000000E+03	7.1913282641E+01	
1.4890000000E+03	7.1981342194E+01	
1.4900000000E+03	7.2049496577E+01	
1.4910000000E+03	7.2117751930E+01	
1.4920000000E+03	7.2186106807E+01	
1.4930000000E+03	7.2254556531E+01	
1.4940000000E+03	7.2323101725E+01	
1.4950000000E+03	7.2391748593E+01	
1.4960000000E+03	7.2460497323E+01	
1.4970000000E+03	7.2529342868E+01	
1.4980000000E+03	7.2598281806E+01	
1.4990000000E+03	7.2667329328E+01	
1.5000000000E+03	7.2736467069E+01	
1.5010000000E+03	7.2805707539E+01	
1.5020000000E+03	7.2875049988E+01	
1.5030000000E+03	7.2944495060E+01	
1.5040000000E+03	7.3014030906E+01	
1.5050000000E+03	7.3083676505E+01	
1.5060000000E+03	7.3153419455E+01	
1.5070000000E+03	7.3223258950E+01	
1.5080000000E+03	7.3293202296E+01	
1.5090000000E+03	7.3363249867E+01	
1.5100000000E+03	7.3433389032E+01	
1.5110000000E+03	7.3503639143E+01	
1.5120000000E+03	7.3573988490E+01	
1.5130000000E+03	7.3644434626E+01	
1.5140000000E+03	7.3714992388E+01	
1.5150000000E+03	7.3785642448E+01	
1.5160000000E+03	7.3856397964E+01	
1.5170000000E+03	7.3927257362E+01	
1.5180000000E+03	7.3998217449E+01	
1.5190000000E+03	7.4069283599E+01	
1.5200000000E+03	7.4140449366E+01	
1.5210000000E+03	7.4211721527E+01	
