# Frequency	Wavelength	 SignalPowerIn 	 SignalPowerOut 	 NoisePowerOut 	 OSNR_Out 	 Gain 	 NoiseFigureStandard 	
# [Hz]	[m]	[dBm]	[dBm]	[dBm]	[dB]	[dB]	[dB]	
1.80000000e+14	1.66551366e-06	-3.00000000e+01	-4.89896162e+01	-6.70195061e+01	1.80298899e+01	-1.89896162e+01	2.00155488e+01	
1.80200000e+14	1.66366514e-06	-3.00000000e+01	-4.89190569e+01	-6.66918376e+01	1.77727807e+01	-1.89190569e+01	2.00149386e+01	
1.80400000e+14	1.66182072e-06	-3.00000000e+01	-4.87908046e+01	-6.61190090e+01	1.73282044e+01	-1.87908046e+01	2.00199535e+01	
1.80600000e+14	1.65998039e-06	-3.00000000e+01	-4.85923451e+01	-6.53834294e+01	1.67910843e+01	-1.85923451e+01	2.00133663e+01	
1.80800000e+14	1.65814413e-06	-3.00000000e+01	-4.83804705e+01	-6.46870618e+01	1.63065913e+01	-1.83804705e+01	2.00058122e+01	
1.81000000e+14	1.65631192e-06	-3.00000000e+01	-4.81273077e+01	-6.39343069e+01	1.58069992e+01	-1.81273077e+01	2.00002739e+01	
1.81200000e+14	1.65448376e-06	-3.00000000e+01	-4.77083263e+01	-6.28922510e+01	1.51839247e+01	-1.77083263e+01	1.99734707e+01	
1.81400000e+14	1.65265964e-06	-3.00000000e+01	-4.71059419e+01	-6.16449788e+01	1.45390369e+01	-1.71059419e+01	1.99195503e+01	
1.81600000e+14	1.65083953e-06	-3.00000000e+01	-4.66644383e+01	-6.08660820e+01	1.42016437e+01	-1.66644383e+01	1.98644049e+01	
1.81800000e+14	1.64902342e-06	-3.00000000e+01	-4.63373771e+01	-6.03582075e+01	1.40208305e+01	-1.63373771e+01	1.98068956e+01	
1.82000000e+14	1.64721131e-06	-3.00000000e+01	-4.65332511e+01	-6.07395403e+01	1.42062892e+01	-1.65332511e+01	1.97946035e+01	
1.82200000e+14	1.64540317e-06	-3.00000000e+01	-4.71465521e+01	-6.17645123e+01	1.46179601e+01	-1.71465521e+01	1.98946019e+01	
1.82400000e+14	1.64359900e-06	-3.00000000e+01	-4.73790351e+01	-6.21863100e+01	1.48072750e+01	-1.73790351e+01	1.99322836e+01	
1.82600000e+14	1.64179878e-06	-3.00000000e+01	-4.74907026e+01	-6.24035863e+01	1.49128836e+01	-1.74907026e+01	1.99466525e+01	
1.82800000e+14	1.64000251e-06	-3.00000000e+01	-4.75558381e+01	-6.25078121e+01	1.49519739e+01	-1.75558381e+01	1.99650519e+01	
1.83000000e+14	1.63821015e-06	-3.00000000e+01	-4.75028914e+01	-6.23729486e+01	1.48700572e+01	-1.75028914e+01	1.99679824e+01	
1.83200000e+14	1.63642171e-06	-3.00000000e+01	-4.74036936e+01	-6.21525496e+01	1.47488561e+01	-1.74036936e+01	1.99635067e+01	
1.83400000e+14	1.63463718e-06	-3.00000000e+01	-4.72745315e+01	-6.18736802e+01	1.45991488e+01	-1.72745315e+01	1.99585705e+01	
1.83600000e+14	1.63285653e-06	-3.00000000e+01	-4.71141580e+01	-6.15388282e+01	1.44246702e+01	-1.71141580e+01	1.99535016e+01	
1.83800000e+14	1.63107975e-06	-3.00000000e+01	-4.68726362e+01	-6.10846774e+01	1.42120412e+01	-1.68726362e+01	1.99334787e+01	
1.84000000e+14	1.62930684e-06	-3.00000000e+01	-4.66342844e+01	-6.06601194e+01	1.40258350e+01	-1.66342844e+01	1.99125418e+01	
1.84200000e+14	1.62753777e-06	-3.00000000e+01	-4.63419758e+01	-6.01616987e+01	1.38197229e+01	-1.63419758e+01	1.98888256e+01	
1.84400000e+14	1.62577255e-06	-3.00000000e+01	-4.59784024e+01	-5.95830183e+01	1.36046158e+01	-1.59784024e+01	1.98548883e+01	
1.84600000e+14	1.62401115e-06	-3.00000000e+01	-4.55035940e+01	-5.88719105e+01	1.33683165e+01	-1.55035940e+01	1.98108873e+01	
1.84800000e+14	1.62225356e-06	-3.00000000e+01	-4.44844859e+01	-5.74826555e+01	1.29981696e+01	-1.44844859e+01	1.97127085e+01	
1.85000000e+14	1.62049977e-06	-3.00000000e+01	-4.25755588e+01	-5.53392810e+01	1.27637222e+01	-1.25755588e+01	1.94036550e+01	
1.85200000e+14	1.61874977e-06	-3.00000000e+01	-4.06706185e+01	-5.35253334e+01	1.28547149e+01	-1.06706185e+01	1.89894077e+01	
1.85400000e+14	1.61700355e-06	-3.00000000e+01	-3.92322894e+01	-5.22191920e+01	1.29869026e+01	-9.23228941e+00	1.86836765e+01	
1.85600000e+14	1.61526109e-06	-3.00000000e+01	-3.96676294e+01	-5.26490576e+01	1.29814282e+01	-9.66762940e+00	1.87360183e+01	
1.85800000e+14	1.61352238e-06	-3.00000000e+01	-3.96994728e+01	-5.26499922e+01	1.29505193e+01	-9.69947284e+00	1.87629457e+01	
1.86000000e+14	1.61178741e-06	-3.00000000e+01	-3.95201587e+01	-5.24568200e+01	1.29366613e+01	-9.52015874e+00	1.87491847e+01	
1.86200000e+14	1.61005617e-06	-3.00000000e+01	-3.93193314e+01	-5.22579531e+01	1.29386217e+01	-9.31933136e+00	1.87198160e+01	
1.86400000e+14	1.60832864e-06	-3.00000000e+01	-3.91666205e+01	-5.21008808e+01	1.29342603e+01	-9.16662045e+00	1.87022874e+01	
1.86600000e+14	1.60660481e-06	-3.00000000e+01	-3.90036789e+01	-5.19246554e+01	1.29209765e+01	-9.00367891e+00	1.86921529e+01	
1.86800000e+14	1.60488468e-06	-3.00000000e+01	-3.88630091e+01	-5.17897884e+01	1.29267793e+01	-8.86300912e+00	1.86678936e+01	
1.87000000e+14	1.60316822e-06	-3.00000000e+01	-3.88737522e+01	-5.17787204e+01	1.29049682e+01	-8.87375224e+00	1.86843863e+01	
1.87200000e+14	1.60145544e-06	-3.00000000e+01	-3.89602368e+01	-5.18335642e+01	1.28733274e+01	-8.96023681e+00	1.87176367e+01	
1.87400000e+14	1.59974631e-06	-3.00000000e+01	-3.90656987e+01	-5.19052326e+01	1.28395339e+01	-9.06569872e+00	1.87549254e+01	
1.87600000e+14	1.59804082e-06	-3.00000000e+01	-3.92245739e+01	-5.20209082e+01	1.27963343e+01	-9.22457394e+00	1.88065767e+01	
1.87800000e+14	1.59633897e-06	-3.00000000e+01	-3.93839952e+01	-5.21383811e+01	1.27543859e+01	-9.38399520e+00	1.88575106e+01	
1.88000000e+14	1.59464073e-06	-3.00000000e+01	-3.95792954e+01	-5.22870711e+01	1.27077758e+01	-9.57929535e+00	1.89170788e+01	
1.88200000e+14	1.59294611e-06	-3.00000000e+01	-3.97777620e+01	-5.24379009e+01	1.26601389e+01	-9.77776201e+00	1.89784922e+01	
1.88400000e+14	1.59125508e-06	-3.00000000e+01	-3.99381904e+01	-5.25558305e+01	1.26176400e+01	-9.93819043e+00	1.90312927e+01	
1.88600000e+14	1.58956765e-06	-3.00000000e+01	-4.01954357e+01	-5.27581783e+01	1.25627426e+01	-1.01954357e+01	1.91076231e+01	
1.88800000e+14	1.58788378e-06	-3.00000000e+01	-4.03814544e+01	-5.29024861e+01	1.25210317e+01	-1.03814544e+01	1.91641488e+01	
1.89000000e+14	1.58620348e-06	-3.00000000e+01	-4.06206599e+01	-5.30905184e+01	1.24698585e+01	-1.06206599e+01	1.92367149e+01	
1.89200000e+14	1.58452673e-06	-3.00000000e+01	-4.08300403e+01	-5.32505180e+01	1.24204777e+01	-1.08300403e+01	1.93045120e+01	
1.89400000e+14	1.58285353e-06	-3.00000000e+01	-4.10121046e+01	-5.33903735e+01	1.23782688e+01	-1.10121046e+01	1.93629512e+01	
1.89600000e+14	1.58118385e-06	-3.00000000e+01	-4.12300608e+01	-5.35610537e+01	1.23309930e+01	-1.12300608e+01	1.94317108e+01	
1.89800000e+14	1.57951769e-06	-3.00000000e+01	-4.14741400e+01	-5.37628908e+01	1.22887508e+01	-1.14741400e+01	1.95012415e+01	
1.90000000e+14	1.57785504e-06	-3.00000000e+01	-4.17609638e+01	-5.40032672e+01	1.22423034e+01	-1.17609638e+01	1.95826239e+01	
