930	9.2800E-27	0.0000E+00
930.1719971	7.0500E-27	0.0000E+00
930.3449707	7.8000E-27	0.0000E+00
930.5170288	8.2900E-27	0.0000E+00
930.6900024	6.8100E-27	0.0000E+00
930.8619995	7.3000E-27	0.0000E+00
931.0339966	6.9300E-27	0.0000E+00
931.2069702	7.3000E-27	0.0000E+00
931.3790283	8.6600E-27	0.0000E+00
931.552002	7.5500E-27	0.0000E+00
931.723999	8.9100E-27	0.0000E+00
931.8969727	7.0500E-27	0.0000E+00
932.0689697	8.0400E-27	0.0000E+00
932.2410278	8.5400E-27	0.0000E+00
932.4140015	6.0600E-27	0.0000E+00
932.5859985	7.8000E-27	0.0000E+00
932.7589722	7.6700E-27	0.0000E+00
932.9310303	8.9100E-27	0.0000E+00
933.1030273	7.6700E-27	0.0000E+00
933.276001	8.1700E-27	0.0000E+00
933.447998	8.7900E-27	0.0000E+00
933.6209717	7.5500E-27	0.0000E+00
933.7930298	8.2900E-27	0.0000E+00
933.9660034	8.1700E-27	0.0000E+00
934.1380005	7.5500E-27	0.0000E+00
934.3099976	7.6700E-27	0.0000E+00
934.4829712	7.8000E-27	0.0000E+00
934.6550293	7.8000E-27	0.0000E+00
934.8280029	7.6700E-27	0.0000E+00
935	8.7900E-27	0.0000E+00
935.1719971	8.5400E-27	0.0000E+00
935.3449707	8.7900E-27	0.0000E+00
935.5170288	7.1800E-27	0.0000E+00
935.6900024	7.0500E-27	0.0000E+00
935.8619995	7.8000E-27	0.0000E+00
936.0339966	6.8100E-27	0.0000E+00
936.2069702	8.7900E-27	0.0000E+00
936.3790283	7.0500E-27	0.0000E+00
936.552002	7.1800E-27	0.0000E+00
936.723999	8.6600E-27	0.0000E+00
936.8969727	8.2900E-27	0.0000E+00
937.0689697	7.5500E-27	0.0000E+00
937.2410278	6.8100E-27	0.0000E+00
937.4140015	8.7900E-27	0.0000E+00
937.5859985	8.0400E-27	0.0000E+00
937.7589722	7.5500E-27	0.0000E+00
937.9310303	7.4300E-27	0.0000E+00
938.1030273	6.6800E-27	0.0000E+00
938.276001	8.2900E-27	0.0000E+00
938.447998	8.0400E-27	0.0000E+00
938.6209717	7.9200E-27	0.0000E+00
938.7930298	6.9300E-27	0.0000E+00
938.9660034	7.9200E-27	0.0000E+00
939.1380005	8.0400E-27	0.0000E+00
939.3099976	7.8000E-27	0.0000E+00
939.4829712	7.8000E-27	0.0000E+00
939.6550293	7.6700E-27	0.0000E+00
939.8280029	8.9100E-27	0.0000E+00
940	8.5400E-27	0.0000E+00
940.1719971	9.4100E-27	0.0000E+00
940.3449707	8.1700E-27	0.0000E+00
940.5170288	8.2900E-27	0.0000E+00
940.6900024	8.6600E-27	0.0000E+00
940.8619995	8.5400E-27	0.0000E+00
941.0339966	8.7900E-27	0.0000E+00
941.2069702	8.1700E-27	0.0000E+00
941.3790283	8.9100E-27	0.0000E+00
941.552002	9.7800E-27	0.0000E+00
941.723999	9.9000E-27	0.0000E+00
941.8969727	8.4200E-27	0.0000E+00
942.0689697	8.5400E-27	0.0000E+00
942.2410278	9.1600E-27	0.0000E+00
942.4140015	9.2800E-27	0.0000E+00
942.5859985	9.1600E-27	0.0000E+00
942.7589722	9.5300E-27	0.0000E+00
942.9310303	9.2800E-27	0.0000E+00
