1.0080e12	0.0633e-3
1.6464e12	0.0998e-3
2.2176e12	0.1266e-3
3.0576e12	0.1460e-3
3.9648e12	0.1582e-3
4.6368e12	0.1606e-3
5.3424e12	0.1777e-3
6.1488e12	0.1972e-3
7.0896e12	0.2288e-3
7.8960e12	0.2653e-3
8.6016e12	0.3018e-3
9.1056e12	0.3335e-3
9.6432e12	0.3651e-3
10.2480e12	0.4114e-3
10.8528e12	0.4527e-3
11.4576e12	0.4966e-3
11.9280e12	0.5306e-3
12.4992e12	0.5696e-3
13.1376e12 0.5866e-3
13.6752e12	0.5623e-3
14.1456e12	0.5331e-3
14.4816e12	0.5112e-3
14.7168e12	0.5087e-3
14.8848e12	0.4722e-3
15.0528e12	0.4065e-3
15.1536e12	0.3359e-3
15.456e12	0.2604462e-3
15.9264e12	0.1947e-3
16.4976e12	0.1606e-3
17.1360e12	0.1436e-3
17.5728e12	0.1387e-3
17.9088e12	0.1533e-3
18.2448e12	0.1582e-3
18.5472e12	0.1290e-3
18.9168e12	0.1022e-3
19.3200e12	0.0706e-3
19.8576e12	0.0584e-3
20.4288e12	0.0535e-3
20.9664e12	0.0511e-3
