0 	0
0.2 	0.1
0.4     0.1
0.6	0.2
0.8 	0.3
1.0 	0.3
1.2 	0.4
1.4 	0.5     
1.7 	0.6 
2.0 	0.6 
2.3 	0.7 
2.6 	0.8 
2.9 	0.8 
3.1 	0.8 
3.4 	0.8 
3.7 	0.8 
4.0 	0.8 
4.3 	0.8 
4.6 	0.8 
4.9 	0.8 
5.1 	0.8 
5.4 	0.9 
5.7 	0.9 
6.0 	0.9 
6.2 	0.9 
6.5 	1.0 
6.8 	1.0 
7.1 	1.1 
7.3 	1.1 
7.6 	1.2 
7.9 	1.2 
8.2 	1.3 
8.4 	1.4 
8.7 	1.4 
9.0 	1.5 
9.2 	1.6 
9.5 	1.6 
9.8 	1.7 
10.0 	1.8 
10.3 	1.9 
10.6 	1.9 
10.8 	2.0 
11.1 	2.1 
11.4 	2.2 
11.6 	2.2 
11.9 	2.3 
12.1 	2.4 
12.4 	2.4 
12.7 	2.5 
12.9 	2.6 
13.2 	2.6 
13.4 	2.5 
13.7 	2.5 
14.0 	2.4 
14.2 	2.4 
14.5 	2.5 
14.7 	2.5 
15.0 	2.3 
15.2 	1.8 
15.5 	1.4 
15.7 	1.0 
16.0 	0.8 
16.2 	0.7 
16.5 	0.7 
16.7 	0.6 
17.0 	0.5 
17.2 	0.5 
17.5 	0.5 
17.7 	0.6 
18.0 	0.7 
18.2 	0.7 
18.5 	0.6 
18.7 	0.5 
18.9 	0.4 
19.2 	0.3 
19.4 	0.3 
19.7 	0.3 
19.9 	0.2 
20.1 	0.2 
20.4 	0.2 
20.6 	0.2 
20.9 	0.2 
21.1 	0.2 
21.3 	0.2 
21.6 	0.2 
21.8 	0.2 
22.0 	0.2 
22.3 	0.2 
22.5 	0.2 
22.7 	0.2 
23.0 	0.3 
23.2 	0.4 
23.4 	0.5 
23.7 	0.5 
23.9 	0.5 
24.1 	0.5 
24.4 	0.5 
24.6 	0.5 
24.8 	0.5 
25.1 	0.4 
25.3 	0.4 
25.5 	0.3 
25.7 	0.2 
25.9 	0.2 
26.2 	0.2 
26.4 	0.1 
26.6 	0.1 
26.8 	0.1 

